label,text,coarse_label
0,"On September 29, 2001, upwards of 25,000 people marched through Washington, DC, against the impending invasion of Afghanistan",2
0,tens of thousands demonstrated elsewhere throughout the US,2
4,"By April 20, 2002, the anti-war protest in Washington drew over 150,000",2
4,"By February 15, national protest turnout hit 2 million",2
1,"Given this history, one cannot concludethat the size and volume of anti-war protests directly resulted from the relative popularity of a particular war",0
0, the 2001-2003 protests erupted and swelled over a periodin which polls showed continued strong support among the US publicfor Washington's war operations,2
0,"And in fact, as in 2003-2008 public opinion turned against the Iraq and Afghanistan wars, the size and volume of anti-war movement went down",2
1,"The simple and correct explanation for this history isthat anti-war organisers made decisions in 2001, 2002, and 2003,to focus their energies onmobilising street protests",0
1,"andthat in the years 2004-2008,asanti-war sentiment was taken up by a majority of the American people,many anti-war organisers shifted much of their focusto electing anti-war candidates to office",0
1,Whathas changedsinceObama assumed the presidency?,0
1,"In Washington, in terms of war and security, very little",0
0,Guantanamo remains in operation,2
1,The police state has expanded,0
1,Assassination and missile strikes have increased,0
1,Border militarisation and deportations have escalated,0
1,And US military operations have continued and spread further across the globe,0
1,"Having lived and struggled through this history,whywould anti-warorganisers chooseto respond to Washington's undeclared, unauthorised war against the so-called Islamic State by mobilising street protests?",0
1,Whywould they mobiliseto elect anti-war candidates?,0
1,The core of the peace movement remains active in many parts of the US,0
0,"Every day I receive notices about civil disobedience at military bases, hunger strikes, local government resolutions calling for a shift in spending priorities away from the military, and much more",2
1,"For this reason, the relative silence of anti-war organisers in the face of the war against the so-called Islamic State stands out as a warning to the Washington establishment; thosewho opposetheir policies questionwhetherCongress and the presidency can provide effective redress for the grievances of the American people",0
1,Washington should fear the silence of the US anti-war movement,0
1,forit is full of sound and fury and signifies everything,0
5,"A new Pew Research Center survey findsthat, for the first time in their surveys, the majority of Americans oppose more gun control",2
4,Gallup and CNN polls tell a similar story,2
1,Opposition to gun control has been increasing over at least the last couple of decades,0
4,Gun control groups have spent hundreds of millions of dollarsto tryto convince Americansthat gun control is the answer,2
4,"In 2013, gun owners' groups -- including the NRA -- spent less than one seventh as much on television advertisements",2
1,"This year looksto be even more lopsided, thanks to the unrelenting efforts of individuals such as Michael Bloomberg, George Soros and Gabriel Giffords",0
1,"Perceptions have changed dramatically, withmost people now believingthe ""More Guns, Less Crime"" hypothesis",0
0,Gallup recently asked Americansifthey thoughtresidents are safer with a gun in the home,2
4,"People answered ""Yes"" by a margin of 63 to 30 percent",2
4,"In 2000, Americans gave just the opposite answer by a margin of 51 to 35 percent",2
4,"In 2013,[3] Sixty percent of gun owners listed ""Personal Safety/Protection"" as the reason forowning a gun",2
1,Academic research aligns with current public opinion,0
1,you have a gun in the home,0
1,",that gun is far more likelyto prevent murderthanit isto be used in an accidental shooting or to kill a loved one",0
1,Accidental gun deaths get a lot of press coverage,0
1,the press is quite misleadingwhenit talks about juvenile gun deaths,0
1, many news reports lump in young deaths involving gang fights,0
2,These deaths are also tragic,2
1,they have nothingto do withwhetherlaw-abiding citizens should own guns,0
4,"The Centers for Disease Control reportsthat, in 2012, there were 58 accidental gun deaths involving children under the age of 15",2
4,More than 20 times as many children died dueto accidental suffocation,2
4,"In most cases,an adult accidentally shoots a child,notchildren shooting themselves or other children",2
1,And many of those adults have criminal records and drug or alcohol problems,0
4,"Between 2000 and 2014, the number of concealed handgun permits soared from about 2.7 million to well over 12 million",2
4,"Similarly, the annual number of federal background checks increased from 8.5 to 21 million",2
4,"According to Gallup, 42 percent of Americans now have a gun in the home",2
4,"The Pew Research Center survey foundthat 57 percent of Americans believegun ownership ""protects people frombecoming victims of crime.""",2
4,"Thirty-eight percent believethat it ""puts people's safety at risk.""",2
4,"Support for gun ownership has grown particularly sharply among blacks and women, with their support since 2012 rising by 25 and 11 percentage points respectively",2
1,"My research showsthat sinceblacks are the most likely victims of violent crime,they are also the oneswho benefit most frombeing ableto defend themselves",0
1,Women and the elderly are especially unlikelyto be ableto fend off a male attacker without the benefit of a firearm,0
1,"Gary Kleck, Larry Southwick and other academics have shownthat having a gunis by far the safest optionwhenconfronted by a criminal",0
1,Police are extremely important inreducing crime,0
1, I have foundthat they are by far the single most important factor,0
1,But police knowthat they almost always arrive on the crime sceneaftera crime has occurred,0
1,becauseof that police are among the strongest supporters for private gun ownership,0
4,"PoliceOne,which has a membership of about 450,000 active and retired police officers,found last yearthat 76 percent of its members believelegally armed citizens are either extremely or very important tostopping crime",2
4,"Over 91 percent of members ""support the concealed carry of firearms by civilianswho have not been convicted of a felonyand/or not been deemedpsychologically/medically incapable.""",2
1,This is a less stringent standardthanexists in most right-to-carry states,0
0,"In the wake of tragedies such as Newtown, gun control advocates keeppushing for more restrictions",2
1,But the proposed regulations have nothingto do with the tragedies,0
5,"Even Mark Glaze,who was executive director of Bloomberg's Everytown For Gun Safety until earlier this year,conceded to the Wall Street Journal,""Is ita messaging problemwhena mass shooting happensand nothingthat we haveto offerwould have stopped that mass shooting?Sure it's a challenge....""",2
1,"Evenworse for gun control advocates,people are realizingthat regulations -- such as gun-free zones -- tendto encourage attacks bydisarming law-abiding citizens instead of criminals",0
1,"Hopefully, cities such as Washington, Los Angeles and New York will change their rulesasmore poor blacks and women recognize the benefits of gun ownership",0
1,"At present, only rich, well-connected people can get concealed carry permits in those places",0
1,The poor have every bit as much rightto defend themselves,0
1,Increased gun ownership may solve another problem,0
1,There are two waysto protect poor law-abiding blacks in high-crime urban areas,0
1,Either rely more on the police or makeit easier for peopleto defend themselves,0
1,"Given the pollsshowthat blacks have a greater trust in guns than the policemakingthem safer,why not makeit easier for law-abiding poor blacksto arm themselves?",0
0,"John R  Lott, Jr  is a columnist for FoxNews.com",2
0,He is an economist and was formerly chief economist at the United States Sentencing Commission,2
0,Lott is also a leading expert on guns and op-edson that issue are done in conjunction with the Crime Prevention Research Center,2
3,"He is the author of eight books including ""More Guns, Less Crime.""",1
3,"His latest book is""Dumbing Down the Courts:HowPolitics Keepsthe Smartest Judges Off the Bench""Bascom Hill Publishing Group (September 17, 2013)",1
3,Follow him on Twitter@johnrlottjr,1
1,"Protests in the wake of the police killing of Michael Brown in Ferguson, MO, and uprisings throughout the US and the world following the grand jury's refusalto indict police officer Daren Wilsonexpress a new wave of resistance and struggle against centuries old injustices of poverty, racial oppression, and state violence",0
1,"The context of today's struggles is the history of United States' genocide of indigenous peoples and enslavement of African peoples, coupled with exploitation and oppression of immigrant workers",0
1,to maximise profits for the slavocracy ruling the country till the Civil War and the emerging industrial corporate class,0
2,"Heroic movements in each century foughtto lessen economic inequality, white supremacy, and gender oppression",2
2,Reforms were wonnew laws passed,2
1,"But counter-revolution and reaction asserted itself: From slavery to Jim Crow, from lynch rope to drug wars, mass incarceration, wanton police murder of black lives, and state violence",0
1,Major victories of the past leftintact the economic and political system of global capitalism,0
1,"Historic inequalities and oppressions rooted in realities of race, nationality, and gender evolved within the class relations of capitalism",0
1,"Race and class are deeply intertwined inshaping the economic, political, and social relations",0
1,"Asthe economic system develops,these disparities and injustices are exacerbated, and are driven by the deep structural changes in the nature of work, the relations between labour and corporations (capital), and the state",0
1,In the current moment economic and political polarisation is intensifying,0
1,It is highly racialised,0
1,impacting blacks disproportionately,0
1,given the history of white supremacy it could not be otherwise,0
1,"The technological revolution at the foundation of the economy - the development of computers, digitisation, automation, and robots - dates from the 1950s",0
1,It took off in the 1980s and is in high gear in the twenty-first century,0
1,"It is radically transforming every aspect of the economy, including production, distribution, communication, knowledge and culture, and impacts our daily lives in ways never imagined",0
1,"The economy shifted from a machine- based systemthat enhanced workers' productivity to an electronic-based systemthat is labour-replacing and increasingly displaces workers, but is ever more productive and cheaper with robotic labour",0
1,"Everything changes - globalisation, wealth, work, wages, war, and the state",0
1,Numbers tell the story of these stark realities,0
4,"In a worldwherethe 85 richest people owned $110 trillion in wealth, equal to that of the poorest 3.5 billion people combined in 2013",2
1,the United States is the most unequal,0
4,"Here, in the aftermath of the Great Recession, the top 1 percent earned 95 percent of total income gains since 2009, compared to the bottom 99 percentwho earned a meager 5 percent of gains",2
1,"Race matters, of course",0
4,"Black median household income was $35,416 in 2014, less than 60 percent of white income at $59,754",2
4,"Unemployment in 2014 inched below 6 percent, but was still 9.6 million workers",2
4,This doubledifthe 2.1 million discouragedworkers and the 7.3 million part-time workers wanting full-time workwere added,2
4, black unemployment at 11.4 percent was double that of whites at 5.3,2
1,"The new electronic economy renders huge swaths of US and global workers disposable, and thus ""dangerous"" to the systemthat has discarded them",0
1,Over the last fifty years there have been profound changes in state policies and practicesto manage and contain this new reality,0
1,From safety net to neoliberalism and austerity,0
1,From welfare state to warfare state,0
1,From civil rights to incarceration and deportation nation,0
1,"The militarisation of the police, state violence, and corporate control of the state are escalating",0
1,Again race matters,0
4,A white police officer has killed a black person about two times a week from 2006 to 2012,2
4,"Since 1997, the Department of Defense has given $5.1bn in equipment to state and local police departments",2
4,Homeland Security has made grants worth $41bn since 2002,2
4,"And the Pentagon,beginning in 2006,has given local police departments $1.9bn of equipment - including 600 mine-resistant, ambush-protected vehicles (MRAPs), 80,000 assault rifles, 200 grenade launchers, and 12,000 bayonets",2
1,The state directs and protects the US and global economy in the interests of a tiny class of corporate billionaires,0
1,"who have bought control of local and national governments and international financial institutions, and wage war at homeandabroad to maintain their wealth and power",0
1,No one believesFerguson is an isolated incident,0
1,to make the leap in our understandingthat it represents systemic state violencethat demands fundamental reorganisation of power and the economyrequires political education connected to political struggle,0
1,"Our vision and our strategy for the emerging movement haveto move along the path to a new societythat is cooperative and egalitarian,and organisedto satisfy human needs and protect the earth",0
0,Campbell Newman's LNP government won power in 2012 in a huge landslide,2
1,polls suggestthat most of those gains are expectedto be swept awayasQueensland politics returnsto normality,0
0,"In 2012, the sitting Labor government's seats in the parliament were cut savagely from 51 to seven",2
0,The LNP opposition increased their seats from 34 to 78,2
0,"In the new parliament, there were seven government members for every member of the opposition and crossbench",2
0,"Since 2012,the LNP has lost two seats to Labor at by-elections",2
0,three other MPs elected for the LNP now sit on the crossbench,2
0,"Despite these changes,the LNP has a massive majority",2
1,a large swing will be required for a change in government,0
1,"Because of the huge swing in 2012, it's hardto predictwhich seats will be the key battlegrounds",0
1,"In a normal election campaign, you would look first at the seats held by the government by the smallest margins (those seatsthey came closest tolosing at the previous election)",0
1,"Yet in Queensland, most LNP seats on slim margins are seats traditionally consideredto be ""safe"" Labor seats ",0
1,Labor has any chance oftaking power,0
1,you would expectthose seats to fall easilyand the electionto focus on seats further along the pendulum,0
4,"At the last election, it was estimatedthat the LNP won 62.8% of the vote after preferences",2
4,Recent polls indicatethere has been a large swing back to Labor,2
4,The most recent Newspoll had Labor and the LNP tied on 50% each,2
4,"These polls suggestthat Labor is in with a chance ofwinning the election,despite the massive number of seatsthey needto gain",2
1,"In orderto ward off this threat,the LNP will likely needto sacrifice many of its seatsin orderto focus energy on those seatsthey can retain",0
4,Labor needsa uniform swing of approximately 12.5% to win the 36 extra seatsthey needto win a majority,2
4,Current polling suggeststhat Labor is close to that number,2
1,this suggeststhat most of the seatsthat will be key battlegroundsare seatsthe LNP now holds by margins of 10-15%,0
1,there will be seatsthat swing more or less than the average,0
1,you focus on those with margins of between 10% and 15%,0
0,"there are a smattering of seats in Brisbane, as well as four seats on the Gold Coast, one on the Sunshine Coast, one in Townsville and two rural seats near Mackay",2
1, the LNP will be fighting on another front against populist and right-wing independents and minor parties,0
1,The Palmer United Party and Katter's Australian Party will both be running hard,0
0,KAP now holds three seats,2
0,there are four independents in the Parliament,2
1,Whilemany seats will be in play,0
1,Ashgrove in northern Brisbane - Campbell Newman's seat - is likelyto be the focus of the campaign,0
0,The premier won the seat off Kate Jones in 2012,2
0,Newman had never held a seat in parliament before winning power in 2012,2
0,he made his name as lord mayor of Brisbane,2
1,"Jones had been a minister in the Bligh government, and was a high- profile target",0
4,"In 2012, Newman won Ashgrove with a 12.8% swing, but holds the seat by a margin of only 5.7% - half as big as the expected Labor swing",2
4,Local polling suggeststhat Newman is trailing in local Ashgrove polls behind Jones,2
1,who is aimingto win back her former seat,0
1,Newman is seento be in danger oflosing his seat,0
1,his party's campaign may struggleto answer questions aboutwho would lead a re-elected LNP government,0
1,"WithLabor needing 5.7%to win Ashgrove, and 12.5%to win the overall election,it's entirely conceivablethat the government could be re-elected without Newman in the lead",0
1,That scenario may helpLabor reach the voteit needsto win back power,0
0,"On the day after Christmas, I wish thoseI meet a ""Good St  Stephen's Day.""",2
1,Personal quirk?,0
0,But it's also been my small homage to my faith's first martyr,2
1,And this year his all-but-forgotten feast day has a special relevance,0
1,"To most of us, the ""Feast of Stephen"" is just an obscure reference in the carol ""Good King Wenceslas.""",0
1,"For others, St  Stephen's a cryptic name in an early Grateful Dead song",0
1,"But Stephen was the first example, after Christ, of a believer so firm in his faiththat he preferred deathto betraying his beliefs",0
0,"At a timewhenthe disciples and apostles clung to the shadows,fearing persecution,Stephen went boldly to his death bystoning",2
1,"Now stoning's back, along with martyrdom",0
1,we look away,0
1,We refuseto see martyrs among the Middle East's Christians,0
1,"Politically correct toward Islam,whilescoffing at Christianity and Judaism",0
1,"we've abandoned the concept of martyrdom to our enemies, to devils in human form",0
1,"who, far frombeing martyrs,are murderers drenched in the blood of countless innocents",0
1,"Infernal organizations, such as the Islamic State, Al Qaeda, the Taliban and others, don't produce ""martyrs.""",0
1,They create them,0
1,Herod was mild in comparison,0
1,We have watched in near-silenceasChristians and other minorities have been evicted from ancient homes and exterminated in a Biblical landscape,0
1,"churches shotflames heavenward,we explained away our enemies' fanaticism and even blamed ourselves for his atrocities",0
1,Astwo millennia of Christian culture in the Middle East suffered the greatest catastrophe in the faith's entire history,0
1,we invented legal rights for blood-soaked barbarians,0
1,recent reports from Iraq prove true--that four Christian boys were beheaded forrefusingto convert,0
1,--we are again in an age of martyred saints,0
1,"When""the Sea of Faith was once, at the full,"" Christian Churches, east and west, would have sought the canonization of such believers",0
1,But today displays of Christian devotion are mocked as blithely as Christ with his crown of thorns,0
1,"Our entertainers laud their own ""courage"" formocking Christians and Jews,but dare not make one joke about Islam",0
1,Our leaders care not a jot for the fate of the Christian civilization of the east,0
1,which dominated the faith's first thousand years,0
1,We refuse evento name the enemy honestly,0
1,"The term ""Holocaust"" has been abused by those slovenly in language and in spirit",0
1,"we are, indeed, witnessing a Christian Holocaust",0
1,And it is nearing completion,0
1,"""Neveragain""is humanity's emptiest promise",0
0,"As a Western Christian, I honor St  Stephen on the day after our Christmas",2
0,Eastern-rite churches hold his feast on December 27th,2
1,But soon there will be no conflicts on the calendar,0
1,the Middle-Eastern churches will be gone,0
1,"Asfearful Peter denied Christ,we have abandoned his churches",0
1,"So, on this Feast of Stephen, spare a thought not only for the leftovers in the fridge, but for the driven, kidnapped, enslaved, raped, tortured and murdered Christiansour sloth and scorn have left to a hell on earth",0
1,We are the greedy innkeepers of Bethlehem,0
1,we are the gawking crowds at the Crucifixion,0
0,The holidays are my favorite time of year,2
1,"my home fills with the joy and laughter of my six children and four grandchildren,I'm reminded ofhow luckyI amto have the most wonderful job in the world-being a mother and grandmother",0
1,It's the single most important thingI've done with my life,0
1,I knowjust how importantthe job is,0
0,becauseI am constantly reminded ofwhat an influencemy own mother was in my life,2
0,My mother Mieke survived three and a half horrific years in a Japanese concentration camp during World War II,2
0,"During that time, she focused all of her energy oncaring for fellow prisoners",2
1,who were far worse offthanshe was,0
0,"WhenI think of my mother,I think of the selfless loveshe had not only for my family, but for complete strangersas well",2
0,She's with me every dayasI challengemyself to live my life in the same way,2
1,I am so blessedto have a wonderful family and careerthat I love,0
0,I see my mother in all of those things,2
0,I see her every day in the faces of my children and grandchildren,2
0,I am reminded ofher each timea single white feather floats through the air-whetheron good days or bad days,2
0,I have to smileknowingthat she is always with me,2
1,"Her love is reflected in my work as an actor, artist and philanthropist",0
1,"Without her example, I wouldn't bewho I am today",0
0,whileI miss her endlessly during the holidays,2
1,"I knowthat ifI live my life the wayshe did,I will make the same impact on my family",0
1,that is truly a gift,0
1,politics were like boxing,0
1,meetings between national leaders would be arranged according to weight,0
1,"In the asymmetrical world of international relations, however, disparity is the norm rather than the exception",0
1,So it is with Angela Merkel and David Cameron,0
0,who confer together in London on Wednesday,2
1,The chancellor is the heavyweight contender,0
1,whilethe prime minister would rate as middleweight at most,0
1,"The difference, unfortunately, is not just a reflection of the strength and size of the two countries concerned",0
1,It is also a measure of the stature of these two politicians,0
1,"Mrs Merkel's characteristics - her steadiness, her careful thinking through of problems, her solid control of her party, her reluctanceto moveuntilshe is sure of the right course, her refusalto play to the gallery - enhance Germany's influence in Europeand the world",0
1,"With Mr Cameron, the reverse is true",0
1,He has charm and a certain decency,0
1,he is too easily blown off course by adverse winds arising within his own party and outside it,0
1,"This has ledhim to take positions on Europe and immigrationthat could have been expressly designedto reduce our influence on our neighbours, onesthat could lead to Britain departing the European Union",0
1,That would leave the United Kingdom in an isolation,0
1,which it can beguessedMr Cameron does not want,0
1,which he could nevertheless end uphaving brought about,0
5,"asour former Berlin correspondent argues,he looks to Germany for rescue, hopingthat Mrs Merkel's government will help craft changes in European regulationsthat Mr Cameron will then be ableto present to his own partyand to voters attracted by Ukip's nostrums ashelpingBritain control the flow of immigrants",2
1,Whethersuch changes actually would have that effect in any longer termis another matter,0
1,"Mr Cameron may not care too much about that, wanting only the appearance of concessionsto help him out of the political cornerinto which he has painted himself",0
1,"Contrast Mrs Merkel's forthright remarks on the anti-Islamic demonstrationswith which Germany is currently coping, with Mr Cameron's skirting of the moral aspects of the immigration debateto see the difference",0
1,Mrs Merkel hasto manage a crammed portfolio of European problems,0
1,Britain's difficulties are not at the top of the heap,0
1,The most important general issueshe facesiswhetherto stick with an unalloyed austerity programmethat is becoming more and more politically explosive in southern Europe,0
1,The most immediate specific question ishowto cope with a possible change of government in Greece,0
1,"A more fundamental problem, in terms of the dynamics of the union, ishowto prop up the old partnership with France",0
1,And the most obvious external problem ishowto manage Ukraine and Russia,0
1,"Here, at least, Britain and Germany seemto be on the same page",0
1,Mrs Merkel is the strongest and most important leader in Europe,0
1,She is hardly beyond reproach,0
1,"The contradiction in her position isthat at home she essentially governs as a social democrat,yetshe operates as a neoliberal hawk abroad",0
1,"Her austerity drive can be said, at the very least,to be causing as many problemsasit solves",0
1,"Her insistence on reform in Greece is vaguewhenit should be detailed,leading to the suspicionthat the problem isthat, in German eyes, Greece can do nothing right",0
1,"Domestically, she often managesto ""solve"" political problems bysimply sitting them out",0
1,whileher parliamentarians squabble and everyone gets bored of the subject and moves on,0
1,That ishowshe dealt with the scandal of the NSAmonitoring her mobile phone,0
1,she largely kept quietwhen manywere hopingthat she would raise her voice more loudly,0
1,"But in broader foreign policy matters, that is not a working strategy in the long run",0
1,Her dealings with Russia's President Vladimir Putin over the past year show signs of a learning curve,0
1,she has been not just quiet but quietly firm,0
1,The world is still waiting for herto show similar leadership in the eurozone crisis,0
1,But at least she is in a positionto do so,0
1,"Mr Cameron, however, has all but written himself out of the European script",0
1,"He is not a problem-solver,asMrs Merkel is or could be,buta problem in himself for Europe, and yet another cross for the chancellor to bear",0
1,"The great delusion of Andrew Lansley wasto imaginethat bybringing the market into the NHS,he could take the politics out",0
1,News this morningthat Circle - the first private companyto run an entire health service hospital- is manoeuvringto pull itself outwill demonstrate precisely the opposite,0
1,The ramifications of privatisation could leavethe service more electorallycharged than ever before,0
1,Parliament eventually imposed a deeply confused rewrite on the former health secretary's bill,0
1,his original masterplan -which David Cameron and Nick Clegg initially endorsed withoutbotheringto read- was arrestingly clear,0
1,There would be a new healthcare marketwherefunds followed the patients,0
1,NHS clinics and hospitalsthat couldn't win enough customerswould go to the wall,0
1,whilenew commercial entrants storm in,0
1,"Holding the ringwould be a remote regulator similar to thatwhich oversees the electricity sector- with an overriding dutyto ""promote competition""",0
1,"The thinking wasthat all those painful decisionsthat the experts always sayare needed,butwhich the politicians have always ducked,would finally be settled as the unarguable consequence of choices made by patients themselves",0
0,"Whileit is truethat the particular processthat led to Circleassuming control of Hinchingbrooke hospitalpredates the Lansley reforms,tracing back to earlier New Labour flirtations with privatisation",2
1,its story nonetheless illustrates neatlywhythe Lansley plan was never goingto work,0
2,Hinchingbrooke is in Huntingdon,2
1,where- as across much of the south of England - the local area supports more hospitalsthana health service plannerwho was starting from scratchwould go for,0
5,"Every academic and thinktank report in health saysthat the wayto makethe NHS more efficientis""to move care closer to patients in their communities"", and away from general infirmaries",2
1,But the move is rarely made decisively,0
1,becauseno politician wantsto shut things down,0
1,The pre-privatisation Hinchingbrooke quietly sank intobeing a basket case,0
1,"Private enterprise spotted a chanceto prove its worth,and - with some fanfare - rode into ""turnit round""",0
1,Glowing headlines about both improving patient experience and even improving finances would soon follow,0
1,But today one surely hasto askhow much of that was just sharp PR,0
1, the tricky underlying economics of healthcare in the region were not transformed-as the financial woes of nearby Peterborough and Stamford NHS foundation trust illustrate,0
1,"And now, out of the blue - in a manner reminiscent of G4S's eve-of-Olympics confessionthat it was not goingto do the full securitythat it had signed up for- the private contractor at Hinchingbrooke has admittedthat it is losing its appetite for the job",0
1,The same spinthat previously flattered the companyis now directed without mercy against the politicians instead,0
1,"The company's statement highlights not only the developing A&E; crisis, but also the ""inconsistent and conflicting regulatory regime"" in the post-Lansley landscape, as well the gulf between NHS and social care servicesthat Labour's Andy Burnham has made a particular line of attack on the coalition",0
1,These are real problems,0
1,all could have been seencomingwhenCircle first got involved,0
1,this were a more conventional marketplace,0
1,it would be hardto graspwhyserious investors would suddenly be pulling out,0
1,healthcare were a more conventional market,0
1,"serious investors would probably not have piled in, particularly in a region with one hospital too many in the first place",0
1,"As with rail franchises, the emerging NHS market is attractive to private industry preciselybecausepoliticians stand behind it with a public chequebook",0
1,Much more detail is stillto emerge,0
1,my best guess isthat Circle is movingto terminate its contract nowbecauseit imaginedit would be ableto swing more favourable treatmentthanit got,0
1,"From outsourced IT systems to over-priced PFIs, the British taxpayer has over a generation been learning the hard waythat it is not wiseto sign contractsthat are hardto specify",0
1,"Whenunexpected contingencies crop up private ""partners""have got you over a barrel",0
1,"whenyou failto bend to their wishes,they can simply walk away",0
1,"Today we are, perhaps, seeing exactly the same sort of problems affecting the NHS",0
1,The big questions in healthcare remain unanswered,0
1,the political blame game remains just as intense as before,0
1, it is even spiced up by the enterprising resources of private spin,0
1,And what solution has Monitor-Lansley's regulator - floated for Hinchingbrooke's struggling NHS neighbour at Peterborough and Stamford?,0
0,"French magazine Charlie Hebdo was brutally attacked by three self-proclaimed al-Qaeda envoys, all French citizens",2
0,"Cabu, one of the cartoonists killed, was the regular host of Recre A2, the French equivalent of Sesame Street, back in the 1980s",2
1,A whole generation of French peoplewho grew upwithhim will all ask the same question,0
1,"Whywould Cabu, the debonair monument to French popular culture, haveto die for his irreverence, his caustic humour?",0
1,Are we notallowedto laugh any more?,0
0,"Cabu died with several other colleagues, alongside the brave policemenwho triedto stop the carnage",2
0,"Asthe attack took place,the assailants allegedly mentioned their connection to Yemen, andthat the ""Prophet had been avenged.""",2
0,"In 2006, the magazine had been republishing the infamous caricatures of Prophet Muhammad, in solidarity with the Danish cartoonistswho has been sent death threats",2
0,"Asthe French political scene gathersto condemn the attackin whatjournalists call ""unite nationale"",an all-partisan unity against acts of terrorism, scores of French people took to the streets that evening in a show of solidarity",2
1,"Their slogan Je Suis Charlie(I am Charlie),is a clear reminderthat hatewill not prevail",0
1,that freedom of speech is paramount to French culture,0
1,"Sinceit is the case,letus change the scenario, and saythat a Bolivian leftist magazine, notorious for its coverage against wars of any kind, had been targeted by a vicious commando-like attack by al-Qaeda",0
1,Would this scenario not spark incredulity among most people?,0
1,Would observers not wonderwhyon earth Bolivia had been attacked in such a brutal manner?,0
1,Would it bebecauseit is a coveted beacon of freedomthat evil terrorists wantto harm?,0
1,becauseBolivia's populist ideals and freedom of expression are a threat to Islam worldwide?,0
1,Those narratives just wouldn't add up,0
1,"there was more to the story thanwhata convenient ""unite nationale"" would wantto stir public opinion away from",0
0,"Bolivia is not currently involved in Mali and Iraq, nor doesit harbour a 5 million population of many disenfranchised Muslims",2
1,Bolivia is not the new military BFF of the US,0
1,"which has been waging an invisible war using drone strikes in various parts of the world, including Yemen",0
1,wheretwo of today's attackers were trained,0
1,That iswhatmakes the whole difference between France and Bolivia,0
1,AsModd-NUthe French political scene and its dutiful self-censoring media all cry crocodile tears after the attack,0
1,dots needto be connected,0
1,This iswhatjournalism should be about,0
1,France and the US are at war,0
1,Their main achievement has beento obliterate this narrative from their own populations,0
1,which iswhytoday's attack is met with naive incredulity,0
0,"One of the suspects, Cherif Kouachi, had already been sentenced to prison in 2008 forhelping young recruits travel to Iraq",2
1,He was allegedly motivatedto do so at the time by the torture pictures coming out of Abu Ghraib prison,0
1,Violence does not occur in a vacuum,0
1,people like Kouachi do connect the dots,0
1,Since the beginning of its Mali campaign France is now perceivedto be at war with Islam,0
1,"Its alliance with the US against the Islamic State of Iraq and the Levant (ISIL) last September has prompted the groupto encourage its followersto killwhatit referred to as the ""spiteful and filthy French""",0
1,This did not fall on deaf ears,0
1,Today's attack came after many othersthat have been recently averted by French security services,0
1,"Young disenfranchised Muslimswho chooseto resort to violence, not just today's attackers but also the hundreds of recruitswho travelled to Syriato join the ranks of ISIL,are not born in a vacuum either",0
1,"Their perceived sense of structural social humiliation, police profiling, and state harassment, is the fuel to their anger",0
1,"the freedom to access paid employment, enjoy personal fulfilment, and be an equal part of French society",0
1,it is undeniablethat they would have chosen freedom over violence,0
1,Anyone would,0
1,They just might not think that this a privilegethat they can afford,0
1,"this is the failure of not only the French state, but its increasingly Islamophobic populationthat sees nothing wrong in insultingthat religion over othersthat are consideredsacrosanct in French society",0
1,"WhileCharlie Hebdo was certainly targeted because of its past publication of Prophet Muhammad caricatures, more importantly",0
1,it became the lightning rod for France's disastrous foreign policy choices,0
3,Je Suis Charlie,1
0,"A British author, residing in the United States for the past 30 years, created a small firestorm earlier this week with his candidobservations that modern-day Americans have been duped by the government intoaccepting a European-style march toward socialism",2
5,becausewe failto appreciate the rich legacy of personal libertythat is everyone's birthrightand is expressly articulated in the Declaration of Independence and guaranteed by the U.S  Constitution,2
5,"Os Guinness, the author of more than a dozen books defending traditional Judeo-Christian values and Jeffersonian personal liberty, arguedthat we should embrace individual liberty and personal dignity and reject the ""no givens, no rules, no limits"" governmentwe now have",2
5,He went onto opinethat the government today is not the constitutionally restrained protector of personal freedomsthe Framers left us,2
5,but rather has become the wealth-distributing protector of collective intereststhe Founding Fathers never could have imagined,2
1,Yet the problem is a deep one,0
2,The Framers believed in the presumption of liberty,2
2,"which declaresthat we are freeto make personal choices,andthe government cannot interfere with our libertiesunlesswe violate the rights of others",2
1,the federal government cannot interfere with our personal choices bywriting any lawit wants,0
1,it can only regulate behavior or spend moneywhenthe Constitution authorizesit to do so,0
1,"But for the past 100 years, the federal government has rejected the Madisonian conceptthat it is limited to the 16 discrete powers the Constitution delegates to it,and has claimedits powers are unlimited, subject only to the express prohibitions in the Constitution",0
1,Even those prohibitions can be gotten around,0
1,"sincegovernment lawyers have persuadedfederal courts to rulethat Congress can spend tax dollars or borrowed moneyon any projectsit wishes,whetherauthorized by the Constitutionor not",0
1,The courts even have authorizedCongress to use federal tax dollarsto bribe the states intoenacting lawsthat Congress is powerlessto enact,0
1,Congress has done so,0
2,The Declaration of Independence defines our personal liberties as inalienable aspects of our humanity,2
2,"the Constitution prohibits the government frominterfering with those liberties-- like thought, speech, press, association, worship, self-defense, travel, privacy, due process, use of money and private property",2
2,The teaching of these founding documents isthat our liberties are natural--their source is not the government,2
2,"they are personal, not collective",2
2,We don't need a government permission slipto exercise them,2
2,we don't needto belong to a groupto enjoy them,2
2,they cannot be taken away by a congressional vote or a presidential signature,2
2,Even thougheveryonewho works for the governmenttakes an oathto uphold the Declaration and the Constitution,2
