label,text,coarse_label
1,"Students from middle- and low-income families have also becomemore likelyto drop out from public colleges and universities,leaving with debtsthey can't affordto pay backrather than degrees",0
1,But these are more than just personal tragedies,0
1,they represent a significant loss to America's economy and competitiveness for decadesto come,0
0,"On Friday, President Obama offered a simple, universal solution: free tuition for two years at community colleges for studentswho maintain a 2.5 grade point average, attend at least half-time and make steady progress towardscompleting their program",2
0,The federal government would cover three-quarters of the average cost of community college,2
0,participating states would be expectedto pick up the rest,2
1,The last timea president did something this bold on higher educationwas the original Higher Education Act of 1965,0
0,"Then, President Lyndon Johnson had a huge Democratic majority in Congressto support his proposal",2
1,"President Obama, on the other hand, faces a tougher road in a government run by Republicans",0
1,who are reluctantto supportspending more moneyto help poor and middle class people,0
1,yet they should forego partisanship and take this legislation seriously,0
1,Instead ofbeing available only to the poorest students(like Pell grants) free community college tuition would be available for all,0
1,"The most powerful and enduring American social policies -Social Security, infrastructure investments like the highway system and indeed public education itself- have always benefitted everyone",0
1,America's outdated student aid policies simply aren't fulfilling their mission and are instead actively failingto make college affordable for all students,0
1,"And, unlike many other proposalsto fix the twin problems of college affordability and student debt focused on four-year programs,free community college has the potentialto meet the immediate needs of employers",0
1,who often saythat they cannot find potential candidates with needed skills,0
1,"Community college programs in fields like nursing, technology and even management are designedto give students the skillsthat employers need more quickly than the average bachelor's degree program",0
1,Obama's plan is far from perfect,0
1,It is not a catch-all solution,0
1,other major problems in American higher education still needto be addressed- including for-profit collegesthat consume vast amounts of federal aid dollars but often leave students with little more than terrible debt burdens,0
1,The costs of private and public four-year institutions should not be ignored,0
1,so that the number of bachelor degree graduates will again rise,0
1,And the President's proposal only gives students a discount on tuition,0
2,which is just one part (albeit a major one) of the cost ofgoing to school,2
1,"Yet there is no questionthat Congress should,ifanything,seek to outdo Obama with an even more ambitious proposal, rather than negotiateto reduce his package",0
1,They should not letthis proposal die upon arrival,0
1,Families can't affordto wait through more years of inaction,0
3,"[Editor'snote:The author advised the White House on this effort, but was not compensated for her work",1
5,"At the time of the last election, David Cameron pronouncedthat TV debates were ""here to stay""",2
5,"It was his confident declaration that:""We will have them in every election in the futureandthat is a really good thing for democracy.""",2
1,Many others thought so too,0
4,More than 20 million people watched some or all of them,2
1,They engaged voters in waysthat we hadn't seen before in Britain,0
1,"To many, it was unthinkablethat they wouldn't become a permanent feature of the fabric of our elections",0
1,It gives me no pleasureto saythat I have always had great doubtsthat this was really the case,0
1,"Forit to be true,you hadto trust the Tory leadernot to change his mind",0
1,TV debates happened in 2010 only because of an unusual set of circumstances,0
1,Mr Cameron had demanded thembecausethat iswhatopposition leaders nearly always do,0
1,Nick Clegg wantedto gain exposurethat no previous third party leader had enjoyed,0
1,"In the wake of the expenses scandal, all the parties were anxiousto be seentryingto connect with alienated voters",0
1,The key was Gordon Brown,0
0,"Unusually for a prime minister, he agreed to debates",2
1,"His people thoughthe had littleto loseand, in a typically Gordon Brownish way,he reckonedhe would come overasthe man of substance while his Tory and Lib Dem rivals would be exposed as lightweights",0
1,It didn't work out as Mr Brown expected,0
1,whatis most relevant towhatis happening nowisthat it didn't work outasMr Cameron anticipated either,0
1,"The Lib Dem leader, an unknown to many voters before the debates, shone in the first one",0
1,"presenting himself as the true candidate of change to the disadvantage of David Cameron and unleashing the ""Cleggmania""that now seems so long ago",0
0,"On election night, I was aboard the boat in the Thames hired by the BBC",2
0,"Among those also presentto comment on the resultswas Michael Ashcroft, the Tory donor and pollster",2
1,it became clearthat his party had failedto secure a majority,0
1,he placed the blame on the TV debates,0
1,That view has since become orthodoxy in the Conservative party,0
1,"Whetherit is entirely true or not,it has been engraved into the Tory soul",0
1,Two people were very badly burnt: Mr Cameron himself and George Osborne,0
1,who ran the last Tory election campaign and was widely castigated by his colleagues foragreeing to the debates,0
1,The chancellor long ago told friendsthat he is not goingto make the same mistake twice,0
1,"Lynton Crosby, the prime minister's Australian strategist, is also dead-set against TV debates",0
1,"Craig Oliver, the Number 10 communications chiefwho has been leading the Tory side in the debate negotiations,is another key figurewho believesit is all downside for them",0
1,The first reasonthat David Cameron and his advisers are against debatesis the traditional one,0
1,He doesn't wantto concede equality of status to his opponents,0
1,The experience of the Clegg-Farage debates during the Euro elections hardened the belief in Number 10that debates are bad for incumbents and a gift to challengers,0
5,"The view around Mr Cameron is expressed by one close ally:""Ifyou are the incumbent,debates are heavily weighted in favour of the insurgents.It is a rigged game.""",2
1,"It is not,asis often assumed, fear of Nigel Farage coming at him from the rightthat most worries the prime minister",0
1,His biggest concern is giving a boost to Ed Miliband,0
1,TV debates are the Labour leader's best remaining opportunityto secure mass exposure to voters scepticalthat he is up tobeing prime ministerand getthem to reconsider their view,0
1,"So poor are his personal ratings,Mr Miliband might only haveto turn up and string together a few half-decent sentencesandmore people would think better of him",0
1,The hopethat their man could benefit byexceeding low expectationsiswhyLabour is desperate for debatesto happen,0
1,Which makesthe Tories equally desperateforthem notto happen,0
1,"The Conservatives,aswe saw last week with their ""dodgy dossier"" about Labour's spending plans,wantto revert to an old-fashioned model of electionin which the campaign is dominated by staged leaders' toursin which the prime minister wafts around the country looking presidential and morning news conferences designed, with a bit of help from their friends in the press,to shape the campaign to a Tory agenda",0
1,"So, from the off, the Conservatives have done everything in their powerto prevent TV debates fromhappening at this election",0
1,The broadcasters and the other parties wantedto begin negotiations about the format last spring,0
1,The Tories stalled,0
5,sayingthey wouldn't starttalking until October,2
0,"Whenthe negotiations finally got under way,I am told, and by a variety of different sources,that the Conservatives were determinedto block any progress toward agreement",2
5,"""Atevery stage, they soughtto put obstacles in the way,""says one source",2
5,"Another confirms:""The Tories keptthrowing spanners in the works.""",2
5,"According to a third:""All the parties, including Ukip, took part in good faith except the Conservatives.""",2
0,"Last time around, ""a heads of agreement"" about the debates had been written by December",2
1,"This time around, we have got to mid-January and aren't even close to that",0
0,The last meeting was just before Christmas,2
5,"""Wedidn't get anywhere because of the Tories,""says one source, an accountthat is again corroborated by others",2
0,I have learnedthat a meeting between the parties and the broadcasters was scheduled for the Thursday just gone,2
0,It was cancelled at the last minute by the Conservatives,2
1,No new date has been set,0
1,The prime minister's latest excuse for nobbling debates isthat he won't do itunlessthe Greens are included,0
1,I happento agreethat the Greens oughtto be represented in one debate,0
1,"There is not much logic to Ofcom's recent preliminary recommendationthat Ukip and the Lib Dems should be treated as ""major"" parties for the purposes ofallocating airtime during the campaign, but not the Greens",0
1,They have been nip and tuck with the Lib Dems in the opinion polls and quite often done better,0
0,They have had representation in the House of Commons for longer than Ukip,2
1,So I agreethat it would be fairto include the Greens - and hoot with laughterto hear that argument coming out of the mouth of David Cameron,0
1,Whendid he become obsessed withchampioning the rights of minority parties?,0
1,Who knewhe had such a passionto debate with Natalie Bennett?,0
1,"In the history of political excuses, this must go down as one of the most terrible",0
1,"Byrunning away from debates,the Tories are taking some risk with their leader's reputation and sense of himself",0
5,"Says one senior government figure:""Cameron doesn't likebeing called chicken.""",2
1,the Cameron brand is supposedto be the strong and confident leader,0
1,"whyis he frit ofdebating Ed Miliband, a manthe Tories keeptellingus is hopelessly weak?",0
1,Won't it simply look badto deny TV debates to the voters?,0
1,"Yes, it will",0
1,"the Tories are calculatingthat any fuss will be short-lived, soon forgotten and, in the end,not that many voters will punish them for it,especially iftheir spinners can successfully sow confusion aboutwho is responsible",0
1,The Tories also bargainthat the press won't make that big a deal of it,0
1,"About that, they may be right",0
1,There was resentment among newspapers during the last campaignthat their capacityto shape the agendawas reduced by the TV debates,0
1,There are journalists and editorswho will be secretly happyifthey don't happen again,0
1,I thinkthe chances of TV election debates happening are somewhere between zilch and nada,0
1,Could anything change that?,0
1,"Some suggestthat the broadcasters should call David Cameron's bluff and threatento stage debates without him - ""empty chair""him in the jargon",0
1,Labour and the Lib Dems hopethis will happen,0
1,Number 10 is assumingthat the BBC wouldn't have the nerve,0
1,the other broadcasters will follow its lead,0
1,holding a debate without Mr Cameronmight anyway be a breach of the laws about election coverage,0
1,A debate between everyone but the prime minister could even suit the Torieswhenthey wantto project him as the statesman floating above the fray,0
1,A more realistic wayto flush him outwould beto strip him of the Green figleafhe is using as his pretext fornot debating,0
1,The broadcasters could redraft their proposalto include Natalie Bennett in one of the debates,0
1,"Labour, the Lib Dems and Ukip could saythat they'd be contentforher to participate",0
1,I thinkthey would,0
1,Labour and the Lib Dems aren't keen onincluding the Greens,0
0,who have been taking votes off both of them,2
1,"whenit comes to the crunch,they'd rather have a debate with the Greens than no debates at all",0
1,"Even then, the Tories are so determinedto avoid TV debatesthat they'd most likely concoct another pretext forsabotaging them",0
1,But at least everyone would then be crystal clearwho isto blame,0
0,"Yesterday Sir John Sawers, recently retired as head of MI6, called for renewed cooperation between intelligence agencies and internet companies",2
0,"Meanwhile, European foreign ministers metto strengthen anti-terrorism coordination within the EU,and called for a stronger alliance with Arab states incombating jihadi networks",2
5,"The EU foreign policy chief, Federica Mogherini, said:""The threat is not only the onewe faced in Paris,butit is spreading in other parts of the world, starting from Muslim countries.""",2
1,Better coordination is undoubtedly neededto foil further attacks in Europe,0
0,"whereIslamist terrorists have struck in three capitals - Madrid, London and now Paris",2
1,Anti-terrorism raids in France and Belgium confirmthat the threat continues,0
1,"The Paris killers had links with networks across the Middle East, including in Yemen",0
1,So the needto share intelligenceto counter groupsthat themselves operateand communicate easily across borderscannot be disputed,0
1,A further illustration of this came,0
0,an Algerian national appeared before a Greek prosecutor on Monday over a possible link to a foiled Islamist plotto attack police in Belgium,2
1,It is logical for Europeto reach out to Arab countries,0
1,"The first victims of violent jihadism are, after all,to be found in the Arab world",0
1,"In the Middle East and north Africa, terrorists have targeted Muslims first and foremost",0
1,"It came as little surprisethat the Arab League secretary general, Nabil el-Araby -who has recently met Ms Mogherini- immediately declared his organisation's readinessto help European partners indealing with a dangerthat spans many regions",0
1,"It is, nevertheless, vitalthat such cooperation avoids the mistakes of the past",0
1,This is not a war of civilisations,0
1,It is a fight against a violent sectarian ideologythat finds breeding grounds in Europe's disenfranchised communities and in the killing fields of the Middle East,0
5,"Ms Mogherini is correct to statethat this is ""not an issue between Europe or the west and Islam""",2
1,"But this effort must give proper priority to precautions and standardsthat have, in the past, been all too often trampled upon",0
1,The global war on terror proclaimed in the aftermath of 9/11 involved measuresthat violated fundamental rights and international law,0
1,Western cooperation with repressive Arab states involved rendition flights and the outsourcing of torture,0
1,Many regimes usedrepressive methods and emergency legislation to crush dissent as muchasto track terrorists,0
5,Last month this system of abuses was detailed in the damning US Senate report on the secret CIA programmethat ran detention sites and organised the transfer of detainees with the cooperation of partner countries,2
1,some of which were in the Arab and Muslim world,0
1,Calling for an alliance between Europe and Arab countries in a renewed fight against terrorismis important,0
1,But it should not permit any amnesia aboutwherethis has led in the past decade,0
1,"In the Middle East and north Africa, many regimes continueto show complete disregard for basic human rights and legal procedures",0
0,-asthe recent flogging of a Saudi blogger has illustrated,2
1,"Only one country, Tunisia, can claimto have reached some form of stable democracy in the wake of the Arab spring",0
1,"Others are run by despots or by military juntas, as in Egypt, or have been caught in a spiral of anarchy, as in Libya",0
1,Human rights activists and civil society struggleto do their work under immense pressure,0
1,There are few checks and balances,0
1,Nor is there sufficient oversight of security forces conducting anti-terrorism efforts,0
1,asEuropeans reach out to these regimes,0
1,",they must beware of the pitfalls",0
1,"An alliance with authoritarian powers, madeblindly or naively,can too easily involve the abandonment of values, a dangerous sense of impunity and even indifference towards the worst abuses",0
1,It can also backfire,0
1,becauserepression in some Arab states has provoked fresh discontent and radicalisation,0
1,All these things have happened in recent years,0
1,"This time, therefore, Europe must rigorously uphold its standardsasit embarks on this new era of cooperation",0
1,"This time, the price of mutual assistance must not be a blind eye or a guilty silence about unacceptable abuses",0
1,"BUFFALO, N.Y  - Even a $50 million budget deficit in the Buffalo school district couldn't convince members of the Buffalo Federation of Teachersto cut down on their taxpayer-funded tummy tucks, breast lifts and nose jobs",0
4," school district spending on the unique benefit, known as a ""cosmetic rider"" on the insurance plan for union members, totaled $5.4 million in 2013-14, an increase of 4.1 percent from 2012-2013 and an increase of 9.5 percent from two years ago, according to public records information obtained exclusively by EAGnews",2
4,"As an indication ofjust how muchthe perk is being utilized, according to the American Society of Plastic Surgeons,the average cost of rhinoplasty is $4,545,whilethe average cost of liposuction is $2,866",2
4,"A breast lift costs $4,207, on average",2
1," over 1,200 Buffalo teachersunion members could havehad a boob job last year, at taxpayer expense",0
1,"The annual expenditure is staggering, given the district's troubled financial situation,not to mention its sketchy academic performance",0
5,"In January 2014, the Buffalo News reportedthat the school district was grappling with a $50 million budget deficit for the 2013-14 school year",2
5,"""Thatgives us very little wiggle roomto fund anything new,""Barbara Smith, the district's chief financial officer, told the school board",2
1,"Except, of course, for a lot of new cosmetic medical procedures for teachers",0
1,"The ""cosmetic rider"" benefit has been offered to teachers for decades and has been scrutinizedonly recently due to the school district's financial plight",0
1,"The school board has been unwillingto impose a new labor agreement without the rider,asallowed by law",0
1,So the district has been operating under the terms of an old agreement -which includes the cosmetic rider-that expired about 10 years ago,0
1,"Untilthe union agrees to a new contract without the perk,the school district will continuepaying",0
1,That possibility has been discussed for years,0
1,the union has never budged,0
5,"""There'sno co-pay (for cosmetic procedures),sothe school district ends upfooting the entire bill,""The Atlantic reported in 2012",2
1,"Perhaps ifthe Buffalo school district produced great academic results, and studentswho were prepared for collegeor the working world upon graduation,taxpayers could justify such a cushy benefit for teachers",0
1,But that's clearly not the case,0
4,The district recently boastedthat its graduation rate improved from a miserable 47.8 percent to 56 percent,2
1,So slightly more than half of the students are now getting a diploma,0
1,which is hardly a reasonto celebrate,0
1,"The district's latest student proficiency numbers are ugly, as well",0
4,"According to the Buffalo News, only 12.2 percent of Buffalo students rated proficient or better on recent standardized English tests",2
4,whileonly 13.1 percent rated proficient or better in math,2
1,So whathas this teaching staff accomplished that merits a benefit as costly and wasteful as free cosmetic surgery?,0
0,"The June 2014 union newsletter - appropriately named The Provocator - includes ads from three cosmetic service providers pedaling procedures like Botox, cosmetic breast and body contouring, facelifts, hair transplantation, and ""medispa"" treatments",2
1,Those ads are boundto pay off for the providers,0
1,becausethe teachers can obtain their pricey services for free,0
1,"- at our expense, of course",0
1,There is a chancethat the cosmetic rider could finally be abolished through labor negotiations,0
0,an outside mediator proposedgiving teachers an 11.8 percent pay increase,2
0,"in exchange they would pay a ""small"" amount toward their own health insurance",2
5,"The proposal also calls forending the plastic surgery coverage,according to the Buffalo News",2
1,"Whilecompletely eliminating the ""cosmetic rider"" from its benefits packagewould not plug the $50 million budget hole",0
1,"the annual expense is an indicationthat the school board is not serious aboutreining in out of control spending, nor making sureevery dollar is going directly towards the education of children",0
3,So it's farewell nipples,1
0,They areto vanish - from the Sun's Page 3,2
0,So they will remain online,2
1,"exceptin the Daily Star,except in a hundred magazines and a thousand ""tasteful"" fashion shoots",0
1,So what next?,0
1,Children are already pixelated,0
1,"What about female (and male) bottoms, singers' crotch shots, David Beckham's ill-concealed genitalia or naked female flesh in general?",0
1,The BBC is awash with nipples after the watershed,0
1,"sois the stage, the cinema and the art gallery",0
1,I am toldthat some Muslims are offended by scantily clad modelsthat grace the side of buses,0
1,They are sexier than Page 3 of the Sun,0
1,which is about as arousing as an ankle at a Victorian dance,0
0,I hate censorship,2
1,government considersit vital in the interests of law and order,0
1,It is ironicthat the Sun's move should come just weeksafterterrorists attempted the most brutal form of censorship in France,0
1,Of course no one was planningto murder the Sun and its hapless models,0
1,some campaigners wantedit banned or confined to pornography shelves and starved of advertising,0
1,"Like millions of Muslims, they claimedPage 3 causedthem offence - a ""claim""which in English law nowadays is sufficient reasonto invoke curbs on freedom of speech",0
1,The reasonthe Sun alone was singled out for such concernis largelythat it is owned by Rupert Murdoch,0
0,the similar Daily Star is not),2
1,"But then taste in Britain has always been bound up with class - or, as the protesters say, ""context""",0
1,"No one calls for a ban on bare-breasted Kate Moss or Madonna, but instead applauds them for""being in control""",0
1,"Protesters have not barracked Covent Garden or the Coliseum for ""objectifying"" women bydepicting orgies on stage",0
1,They do not picket Lars von Trier's films or the Chapman brothers' galleries,0
4,A YouGov survey last year revealedthat a full 86% of Guardian readers wantedPage 3 stopped,2
4,", against two thirds of Sun readerswho wanted itretained",2
0,Sun readers were not invitedto suggestoffending content for censorship in the Guardian,2
1,The truth appearsto bethat Page 3 has outlived its editorial purpose,0
1,which ishowit should be,0
1,"It is notthat nudity in public places has becometaboo,butthat it has become the opposite, ubiquitous and banal",0
1,"Men's bodies are now as ""objectified""aswomen's, on editorial pages and advertisements alike",0
1,Sex still sells,0
1,"For better or worse,most people seemto take the public depiction of sexuality in their stride",0
1,others are havingto put up with it,0
1,Sometimeswe all haveto take a deep breath and acknowledgethat other people enjoy different things from us,0
1,this may sometimes upset us,0
1,it gets ever harder - indeed dangerous -to say live and let live,0
1,we needto rememberthe alternative is far more appalling,0
0,Obama points for effect at someone sitting with the First Lady as her guest,2
1,",every single guest around her should be a family member of someone killed by a police officer",0
1,"I wantto see Michelle Obama sandwiched between Erica Garner -whose father, Eric Garner, was killed by an NYPD officer using an illegal chokehold- and Tamir Rice's 14-year-old sister",0
0,who was tackled and shackled by policewhentryingto help her dying 12-year-old brother,2
1,"I wantto see Leslie McSpadden, Michael Brown's mother there tonight, and a relative of Tasha Thomas, John Crawford's now-deceased girlfriend",0
0,who was interrogated by the same police departmentwho'd just killed the father of her children for shopping at Wal Mart,2
1,"Let America look upon the elder Michael Brown, Kadiatou Diallo (Amadou Diallo's mother), Constance Malcolm (Ramarley Graham's mother), Sylvia Palmer (Akai Gurley's mother) or any of the thousands of relatives of the 1,100 or so Americans killed by police in 2014",0
1,This of course will never happen,0
1,it'swhatI want,0
1,"President Obama should use the political theatre of his ""Skutniks""-the humans usedto give a face to presidential pet problemssinceRonald Reagan invited Lenny Skutnik to the State of the Union in 1982 -to focus American's attention squarely on the loss of human life",0
1,cops kill black civilians,0
1,President Obama wantsus to believethat he thinks black life matters,0
1,it's not enoughforhim to form a task force on 21 century policing,0
1,task forces and commissions arewhereserious reforms goto be forgotten,0
1,"One police shooting victim's family member up in his box with a nice cop like Richmond, California Police Chief Chris Magnus(who famously held up a #BlackLivesMatters sign)is not enough",0
1,We don't need a black kid-white cop hug moment,0
0,"the President paired up a black victim of racism withkindly white folks at his ""beer summit"" in 2009",2
1,"it was a disaster - at best a distraction, and at worst a prevaricationthat racism is anecdotal and not systematic",0
1,President Obama is serious aboutshowing black and brown life matters in this country,0
0,"he's made some progress showing this overseas bywinding down the wars in Iraq and Afghanistan,though not so much byemploying drone warfare in Pakistan",2
1,- he needsto go big at the State of the Union,0
0,"He's taken on black livesfalling victim to gun violence at his annual address before byinviting the parents of Hidaya Pendleton, a black Chicago teenagerwho was killed in 2013 shortly afterperforming at Obama's second inaugural",2
1,"But as Commander in Chief, with all those black folks at his side, Obama could challenge the mortal violence the state itself wages against its citizens through the local police and say to them: Enough",0
0,"Ronald Reagan,whom Barack Obama uses as an example forhowto sell himself as president,used Lenny Skutnik as an example ofhow""we saw again the spirit of American heroism at its finest,""",2
0,afterSkutnik jumped into icy water of the Potomac Riverto help the drowning after a plane crash,2
1,"are not the kin of those killed bypolice violence also displaying ""American heroism at its finest"" inhelping thosewho can't breathe?",0
1,It is women like Tawanda Joneswho are creating a more perfect union,0
1,she boldly speaks out about her brother being killed by police,0
1,even whendissent is under attack and Fox News broadcastslies about her,0
1,"Erica Garner visits the sitewheretwo NYPD cops were killedto offer her condolences,she is saving the union",0
1,"Every time a woman like Michael Brown's mother calls for non-violence -whenshe could instead, understandably, lash out with a fraction of the hatredwhich killed her son-she is keeping the nation fromripping itself apart and acting with the kind of American heroismthat presidents should applaud loudly and publicly",0
0,Skutnik helped save one woman,2
1,The black womenwho bury their sons and husbands and seekto change the systemsthat caused their deathsmay save countless of lives -and maybe even the soulof the nation,0
1,"The Black Lives Matters movement is a testamentthat, once again, black Americans are being called uponto forceall Americans to examine our addiction to the violence and militarismthat oppresses everyone in different ways",0
1,"Our first black president, ridingan 18 month approval rating high,could chooseto do some of that himselftonight, byacknowledging those left behindwhenblack lives are ended by the state",0
1,who still chooseto use their grief to effectpositive change,0
1,"Looking atwhat'sseriously wrong with the world today,it definitely isn't Ed Sheeran",0
1,"looking atwhat'swrong with British music today,it almost definitely is Ed Sheeran",0
0,"Whenthe Brit nominations were recently announced,much of the focus was rightly onhow ""white""they were",2
1," for me, this was not the only reasonwhythe Brit nominations were unsettling",0
0,"I was also disturbed by the factthat Ed received multiple nominations, including best album and solo artist",2
1,"I knowit's only the Brits, but come on people ",0
1,how fardo we intendto go with this?,0
1,I'm no musical snob,0
1,I dislike pomposity about mainstream musical tastes,0
0,"I even thinkThe X Factor is a hoot, and have written onhowit's more colour blind than other parts of the entertainment industry (a point reinforced by the recent nominations)",2
1,My stance has always been: calm down,0
1,",there's room for everybody, right?",0
1," it'sasthoughEd Sheeran has gone frombeing an artist to a syndrome,an effect, even a pox, and he/it is everywhere",0
0,"There Ed is,performing on television shows, peddling his simperingvanilla-sound",2
1,"Ed,whose whiny musicmakeshim soundas thoughhe's got his tonguepermanently trapped in a child safety gate",0
1,Who looksas thoughyou'd get up closeandhe'd smell of Violet Bloom Febreze,0
1,Whose lukewarm monotonesI fervently feelshould be banned in cars,0
1,lestmotorists are overcome with ennuiand fatally fall asleep at the wheel,0
1,"The other odd thing isthat Ed, with his inane grin and funky waistcoats, is completely sexless-exuding all the carnal charisma of a pyjama case",0
1,Sam Smith (another multiple Brit nominee) isn't much better,0
1,"thoughhe gets extra points forbeing gay, and being ableto sing,instead ofdoingwhatEd does",0
1,Is being unthreatening the point of Ed?,0
1,That he's a good musical starter-crush for little girlswho might findOne Direction too frightening?,0
1,"Ifso,where'sthe gender parity?",0
1,Howcome the likes of Sheeranare rewarded forbeing undersexualised,0
1,"whilemost of the women in his industry are oversexualised - somebecausethey wantto be,othersbecausethey are toldto",0
1,all of them awarethat the pressure is on,0
2,Whilethere are always exceptions,2
1,everyone knowsthat females are more likelyto be coerced intousing their sexuality,0
1,What'sinterestingisthat now there's this corresponding bizarre inversion with males getting less and less sexy ,0
1,"untilfinally we arrive at the industry ""norm"" of Sheeran,a parentally approved pop boy-dolly",0
1,"who comes with guitar accessories, and makes nice soothing noises",0
1,whenyou pull a string in his back,0
1,Some might sayit'swhatthe audience demands,0
1,isn't it moreabout being toldwhatto want?,0
1,"It seems unlikelythat the same audience diggingEd's mellow vibe are demandingthat equivalent female artists appear scantily clad, hellbent onfellating the microphone",0
1,"Do we truly believethat people sit at homesaying:""Well, I'm not listening to this -she's got all her clothes on and hasn't once pretended to orgasm,""?",0
1,"does it occur to anyonethat Sheeran's banality, the very factthat he's permittedto be so banal,is a profoundly chauvinist fact in itself?",0
1,Will we ever see a daywhenwomen would be rewarded forbeing as unsexy as Ed?,0
3,What about all the Edshe's inspiring,1
1,will it ever end?,0
1,Ed Sheeran might be the nicest guy in the world,0
1,"it's timethat ""Ed Sheeran"", the effect and the pox, was identified and stopped",0
1,"Withoutmeaningto be alarmist,I fearthat there may be a royal clothes shortage",0
1,"Kate, duchess of Cambridge, has always been congratulated forwearing (and re-wearing) high-street fashion",0
1,"Sincebecoming pregnant,she's won yet more plaudits forwearing non-maternity items",0
1,The whole thing has become overdone to the pointwhereone could become seriously concernedthat the duchess might not have enough clothes,0
1,We can't have our queen-to-bescrabbling around for some decent threads,0
1,Perhaps we should all rifle through our wardrobes and donate something,0
0,I've got a couple of bitsshe could have,2
1,the hems have come down,0
3,"I'm not sureifshe's into ""vintage ASOS"", huge flower prints or suspicious stains",1
1,in her situation she can't affordto be too picky,0
1,I also needto know Kate's shoe size,0
1,it seems only fairthat the gesture is reciprocated,0
1,I'm wonderingifshe has any furry CrocsI could borrow for the spring season?,0
1,"Obviously I'm being facetious, but does the duchess really haveto be congratulated fordoingwhatevery woman does",0
1,which isto wear her clothes more than once?,0
1,"Google Glass (the ""smart"" eyewearthat madeJoe Bloggs resemble Joe 90)is being phased out",0
5,"The focus will now be on future versions of Glass, with the company feelingthat the project ""allowedus to learnwhat'simportant to consumers and enterprises alike""",2
1,"Which appearsto be corporate-speak for:""We belatedly realisedthat everyone felt like complete berkswearing them.""",0
1,I don't pretendto be cutting-edge in any way,0
0,I'm one of life's late adopters,2
0,which meansthat I watchother people go throughteething problems with new technology,2
0,"whileI stand onthe sidelines looking gormless,occasionally jeering and feelingvindicated",2
0,whenthings go wrong,2
1,It's not pretty,0
1,it works for me,0
0,"With Google Glass, I didn't havelong to wait",2
0,"EvenI could see that specs-with-screens was a non-starter and that the Nathan Barley-esque marketing line:""Your chanceto walk down the high street,watching pointless stuff with one eye whilelooking like a prize tit""was never goingto be a winner with the masses",2
1,I would tellthem not to be bitter,0
1,they should feel proud of their early adopting ways,0
1,"Many moons ago, there would have been people investing in inventorswho wantedto fly,who ran about fields flapping big fake wings, beforepresumably being gently escorted to a nearby asylum",0
1,"In time, this led to aeroplanes",0
1,Thus Google Glass purchasers can at least have the satisfaction ofknowingthat they were pioneers - the flintthat created the sparkthat lit the fire,0
1,Everyone recognisesthat the end of the Page 3 pin-up is a significant moment,0
1,The question iswhatthat significance is,0
1,"There are almost as many interpretations of the demise of the daily topless modelasthere are voices in the debatethat has ragedsinceit emerged via the Sun's stablemate, the Times,that she has gone",0
1,"The future is clothed, slightly",0
1,Tuesday's Sun is any guide,0
1,loping along a beach somewhere sunny,0
1,"It might be taken as just another typically astute commercial judgment by the Sun's ultimate proprietor, Rupert Murdoch",0
5,who tweeted last Septemberthat he thoughtPage 3 was out of date,2
1,It might be part of the smartening upthat's followed the phone-hacking scandal,0
1,it might be more evidence of the newspaper's brilliant abilityto reflect its readership's changing perceptions back at them,0
1,On the nuttier fringes of the conversation are thosewho claimto believeit will cometo be seen as the first move in a new oppression,0
1,which will end onlywhenwearing the burqabecomes obligatory,0
1,A handful of others believethat the last symbol of the objectification of women has finally been extinguished,0
1,The truth is simpler,0
1,"The mighty Sun has, despite all its protestations, been defeated by one small but core concern of feminism",0
2,Exploitative images of women have no place in a newspaper,2
1,Their disappearance is a recognitionthat ways ofseeingare changing,0
1,It may seem misjudgedto herald the disappearance of the Page 3 girl as a victory,0
2,pornography is probably more easily available than at any time in history,2
1,this is a fightthat will be won skirmish by skirmish,0
1,the fight against Page 3 has been more than a skirmish,0
1,It matters,0
1,becausethis is not some small elitist publication but Britain's biggest-selling newspaper,0
1,It matters,0
1,"becauseit was madeto matter through the efforts of brave and resolute women like Clare Short and Harriet Harman,campaigning unflinchingly through 40 long years of sneering and jeeringto makepeople seewhyit is an outrage in a societythat purportsto believe in equality between the sexes",0
1,It matters,0
1,"because-even whenit is subsitituted,asthe Sun intends,with more images of airbrushed beauty-it is a reminder to girls worrying about the gap between their own body and some version of perfectionthat there is an alternative view",0
1,It matters,0
1,becauseit meansthat it is now generally recognisedthat pictures objectifying women -even whenshe is a willing partner in the objectification- are demeaning and damaging to wider society,0
1,But there are many thingsthat the disappearance of Page 3 is not,0
1,"It is not the end of the battleto end gender discrimination, a battle with a distanceto go on every front,from pay and employment to the portrayal of women in the media",0
1,"Pragmatists will point outthat the Page 3 girl has after allnot gone,merely been locked behind a paywall, currency in the Sun's contest with the Daily Mail and its sidebar of shame",0
1,wheresemi-clothed celebrities are held up for ridicule,0
1,Gettingthe bikini top put onis a victory,0
1,But only a small one,0
1,Last year NFL star Ray Rice committed a single act of unforgettable and inexcusable violence againstthen fiancee Janay Palmer,0
1,"This year he and his now wife Janay hopehe will be back in the NFL, a platformhe has usedto aggressively combat adolescent bullying in the past",0
1,"As the founder of an anti-bullying organization, I hopehe gets a second chance and continues his anti-bullying crusade this year,andformany years to come",0
1,The couple is infamous forwhatwent down in a New Jersey casino elevator,0
0,"Ray knocked Janay out with one left-handed strike,leading to his arrest on assault charges",2
